Gene	Terms
Dmagna000434-T1	GO:0046872
Dmagna000442-T1	GO:0043001,GO:0005814,GO:0005929,GO:0007030,GO:0000139
Dmagna000443-T1	GO:0016251,GO:0046695,GO:0006367,GO:0000124,GO:0046982,GO:0005669,GO:0003743,GO:0003713,GO:0006413,GO:0070897,GO:0045893
Dmagna000444-T1	GO:0005789,GO:0003810,GO:0018149
Dmagna000445-T1	GO:0036020,GO:1901096,GO:0008333,GO:0005770,GO:0016197
Dmagna000445-T2	GO:0036020,GO:1901096,GO:0008333,GO:0005770,GO:0016197
Dmagna000446-T1	GO:0047453,GO:0046496,GO:0005739,GO:0005524,GO:0005849,GO:0016020,GO:0110051,GO:0016301,GO:0016310,GO:0006378,GO:0003729
Dmagna000448-T1	GO:0015267,GO:0055085,GO:0016323,GO:0006833,GO:0015168,GO:0005372,GO:0043231,GO:0015850,GO:0008643,GO:0015204,GO:0015840,GO:0071320
Dmagna000449-T1	GO:0022857,GO:0055085,GO:0016020,GO:0015802,GO:0055088,GO:0040008,GO:0098657
Dmagna000451-T1	GO:0043484,GO:0003723,GO:0051726,GO:0050684
Dmagna000451-T2	GO:0043484,GO:0003723,GO:0051726,GO:0050684
Dmagna000454-T1	GO:0008061,GO:0005576
Dmagna000455-T1	GO:0008061,GO:0005576
Dmagna000457-T1	GO:0043565,GO:0006351,GO:0005634,GO:0008270,GO:0003700,GO:0006355
Dmagna000458-T1	GO:0031625,GO:0043161,GO:0005634,GO:0030162,GO:0005737
Dmagna000459-T1	GO:0060294,GO:0031514,GO:0060271,GO:0015630
Dmagna000460-T1	GO:0003677
Dmagna000460-T2	GO:0003677
Dmagna000461-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna000462-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna000463-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna000464-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna000466-T1	GO:0010390,GO:0004842,GO:0005634,GO:0046872,GO:0006325,GO:0033503,GO:0016874,GO:0061659,GO:0016746,GO:0071894
Dmagna000467-T1	GO:0010466,GO:0004867,GO:0005615
Dmagna000472-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna000472-T2	GO:0042302,GO:0062129
Dmagna000474-T1	GO:0032422,GO:0005634,GO:0000977
Dmagna000475-T1	GO:0061630,GO:0016567,GO:0005634,GO:0005737,GO:0046872,GO:0016020,GO:0016874,GO:0006511
Dmagna000476-T1	GO:0018095,GO:0016020
Dmagna000477-T1	GO:0005581,GO:0016020
Dmagna000478-T1	GO:0016020
Dmagna000479-T1	GO:0061630,GO:0006511,GO:0016567,GO:0009966,GO:0016874
Dmagna000484-T1	GO:0032481,GO:0005789,GO:0140702,GO:0002218,GO:0035438,GO:0005776,GO:0032559,GO:0061709,GO:0016239,GO:0000045,GO:0045087
Dmagna000484-T2	GO:0032481,GO:0005789,GO:0140702,GO:0002218,GO:0035438,GO:0005776,GO:0032559,GO:0061709,GO:0016239,GO:0000045,GO:0045087
Dmagna000485-T1	GO:0005643,GO:0006999,GO:0017056,GO:0006913
Dmagna000486-T1	GO:0140297,GO:0016573,GO:0000123,GO:0004402,GO:0003713,GO:0048511,GO:0045944,GO:0005634,GO:0008270,GO:0005737,GO:0006351,GO:0050896
Dmagna000487-T1	GO:0009190,GO:0016849,GO:0016020,GO:0009975,GO:0035556,GO:0005524,GO:0046872,GO:0046058,GO:0007189,GO:0009152
Dmagna000488-T1	GO:0003844,GO:0005978,GO:0005737,GO:0102752,GO:0004553,GO:0043169,GO:0008340,GO:0006879
Dmagna000489-T1	GO:0007264,GO:0005085
Dmagna000491-T1	GO:0005634,GO:0046872
Dmagna000492-T1	GO:0003844,GO:0005978,GO:0005737,GO:0102752,GO:0016020,GO:0004553,GO:0043169,GO:0008340,GO:0006879,GO:0007156
Dmagna000494-T1	GO:0004675,GO:0007178,GO:0016020
Dmagna000497-T1	GO:0005109,GO:0016020
Dmagna000498-T1	GO:0000146,GO:0016459,GO:0035556,GO:0005096,GO:0003779,GO:0005737,GO:0005524,GO:0046872
Dmagna000498-T2	GO:0000146,GO:0016459,GO:0035556,GO:0005096,GO:0003779,GO:0005737,GO:0005524,GO:0046872
Dmagna000501-T1	GO:0003723,GO:0060255,GO:1990904,GO:0005634,GO:0005737,GO:0019219,GO:0031326
Dmagna000502-T1	GO:0004821,GO:0006427,GO:0005737,GO:0043231,GO:0005524,GO:0016020,GO:0016757,GO:0032543
Dmagna000502-T2	GO:0004821,GO:0006427,GO:0005737,GO:0043231,GO:0005524,GO:0016020,GO:0016757,GO:0032543
Dmagna000503-T1	GO:0016579,GO:0070530,GO:0005634,GO:0008270,GO:0005737,GO:0004843,GO:0006511,GO:0003677
Dmagna000504-T1	GO:0004930,GO:0007166,GO:0016020,GO:0007186
Dmagna000504-T2	GO:0004930,GO:0007166,GO:0016020,GO:0007186
Dmagna000505-T1	GO:0004930,GO:0007166,GO:0016020,GO:0007186
Dmagna000506-T1	GO:0003924,GO:0005525
Dmagna000508-T1	GO:0003924,GO:0005525
Dmagna000509-T1	GO:0018738,GO:0046294,GO:0005737,GO:0052689,GO:0097708,GO:0042802
Dmagna000510-T1	GO:0005669,GO:0006367,GO:0003743,GO:0016251,GO:0006413,GO:0016020,GO:0070897
Dmagna000511-T1	GO:0015031,GO:0005743,GO:0042719
Dmagna000512-T1	GO:0004799,GO:0006231,GO:0005829,GO:0005739,GO:0004146,GO:0016020,GO:0006235,GO:0032259,GO:0046654,GO:0006730
Dmagna000513-T1	GO:0019901,GO:0005829,GO:0008104,GO:0016020
Dmagna000514-T1	GO:0005634
Dmagna000516-T1	GO:0016020
Dmagna000517-T1	GO:0043565,GO:0006351,GO:0005634,GO:0008270,GO:0003700,GO:0006355,GO:0001067,GO:0003690,GO:0038023,GO:0030522,GO:1903508,GO:1903507,GO:0030154
Dmagna000520-T1	GO:0043565,GO:0006351,GO:0005634,GO:0008270,GO:0003700,GO:0006355
Dmagna000521-T1	GO:0005634
Dmagna000522-T1	GO:0004535,GO:0007623,GO:0090503
Dmagna000524-T1	GO:0005247,GO:1902476,GO:0016020,GO:0008021,GO:0005769,GO:0005794
Dmagna000525-T1	GO:0009887,GO:0016459,GO:0003774,GO:0030182,GO:0003779,GO:0120025,GO:0005524,GO:0071944,GO:0005737,GO:0031982,GO:0030050,GO:0007605,GO:0044877,GO:0007423,GO:0007015
Dmagna000527-T1	GO:0006357,GO:0000977,GO:0005634,GO:0007417,GO:0001817,GO:0016020,GO:0000981,GO:0000987,GO:0002682,GO:0045892
Dmagna000529-T1	GO:0007165,GO:0017124,GO:0005737,GO:0016020
Dmagna000530-T1	GO:1902975,GO:0003887,GO:0005634,GO:0070013,GO:0042575,GO:0003677,GO:0000166,GO:0071897,GO:0003682,GO:0030894,GO:0003735,GO:0000428,GO:0022627,GO:0006272,GO:0006273,GO:0016020,GO:0006412
Dmagna000531-T1	GO:0005789,GO:0140534,GO:0098796
Dmagna000532-T1	GO:0007264,GO:0005085
Dmagna000533-T1	GO:0043551,GO:0005768,GO:0035014,GO:0045022,GO:0005829,GO:0031312,GO:0030659,GO:0098588
Dmagna000535-T1	GO:0016491,GO:0016020,GO:0009247,GO:0005811
Dmagna000536-T1	GO:0016020
Dmagna000537-T1	GO:0140662,GO:0006457,GO:0005832,GO:0030707,GO:0051082,GO:0016887,GO:0005524,GO:0016020
Dmagna000538-T1	GO:0016020
Dmagna000539-T1	GO:0032469,GO:0030867,GO:0005509,GO:0008081,GO:0006629
Dmagna000540-T1	GO:0003779
Dmagna000541-T1	GO:0016192,GO:0031201,GO:0000149,GO:0005484,GO:0012505,GO:0090174,GO:0140056,GO:0016050,GO:0006886
Dmagna000542-T1	GO:0034707,GO:0005254,GO:1902476,GO:0005886
Dmagna000544-T1	GO:0016020
Dmagna000545-T1	GO:0008201,GO:0009986
Dmagna000546-T1	GO:0016491,GO:0016020,GO:0009247,GO:0005811
Dmagna000547-T1	GO:0003724,GO:0006401,GO:0055087,GO:0003723,GO:0005524,GO:0016787,GO:0010629,GO:0016071
Dmagna000548-T1	GO:0034707,GO:0005254,GO:1902476,GO:0005886
Dmagna000549-T1	GO:0034707,GO:0005254,GO:1902476,GO:0005886
Dmagna000550-T1	GO:0034707,GO:0005254,GO:1902476,GO:0005886
Dmagna000552-T1	GO:0034707,GO:0005254,GO:1902476,GO:0005886
Dmagna000553-T1	GO:0034707,GO:0005254,GO:1902476,GO:0005886
Dmagna000554-T1	GO:0034707,GO:0005254,GO:1902476,GO:0005886
Dmagna000555-T1	GO:0008080
Dmagna000557-T1	GO:0008080
Dmagna000559-T1	GO:0005179,GO:0005576,GO:0007165
Dmagna000563-T1	GO:0004527,GO:0071051,GO:0000177,GO:0034475,GO:0000176,GO:0071028,GO:0005730,GO:0009022,GO:0034427,GO:0016075
Dmagna000564-T1	GO:0006886,GO:0046872,GO:0016020,GO:0016192,GO:0099023,GO:0005768,GO:0030674,GO:0007040,GO:0007041,GO:0007032,GO:0140056,GO:0048284,GO:0032940
Dmagna000570-T1	GO:0016020
Dmagna000574-T1	GO:0016020,GO:0016020
Dmagna000575-T1	GO:0016592,GO:0003712,GO:0006357,GO:0006351,GO:0070847,GO:0016020
Dmagna000576-T1	GO:0016592,GO:0003712,GO:0006357,GO:0006351
Dmagna000577-T1	GO:0016020
Dmagna000578-T1	GO:0014069,GO:0051015,GO:0005856,GO:0005886
Dmagna000579-T1	GO:0007411,GO:0098632,GO:0030424,GO:0005886,GO:0007155,GO:0070593
Dmagna000581-T1	GO:0045214,GO:0030864,GO:0051015,GO:0030042,GO:0040011
Dmagna000582-T1	GO:0005921,GO:0006811,GO:0005243,GO:0005886,GO:0007602,GO:0055085
Dmagna000583-T1	GO:0005921,GO:0006811,GO:0005243,GO:0005886,GO:0007602,GO:0055085
Dmagna000584-T1	GO:0006685,GO:0004767,GO:0005576,GO:0005764,GO:0016798,GO:0046513,GO:0046872,GO:0016020
Dmagna000586-T1	GO:0006685,GO:0004767,GO:0005576,GO:0005764,GO:0046513,GO:0016798,GO:0046872,GO:0016020
Dmagna000587-T1	GO:0006685,GO:0004767,GO:0005576,GO:0005764,GO:0046513,GO:0016798,GO:0046872,GO:0005768,GO:0016020,GO:0071944,GO:0023021,GO:0046598,GO:0034340,GO:0001778,GO:0043407,GO:0035307,GO:0045807,GO:0070555,GO:0034644,GO:0071277,GO:0034612,GO:0010212,GO:0043065,GO:0009615,GO:0046718
Dmagna000588-T1	GO:0016791,GO:2001135,GO:0045334,GO:0046856,GO:0005769,GO:0005576,GO:0048513,GO:0048468,GO:0048731,GO:0016043
Dmagna000589-T1	GO:0051276,GO:0005694,GO:0016887,GO:0051301,GO:0005634,GO:0005524,GO:0140014,GO:0098813,GO:0061775,GO:0003690
Dmagna000590-T1	GO:0017119,GO:0006886,GO:0000139
Dmagna000591-T1	GO:0033314,GO:0016853,GO:0007095,GO:0006270
Dmagna000593-T1	GO:0000062,GO:0000139,GO:0048203,GO:1900025,GO:0034315,GO:2000146,GO:0005829,GO:0035650
Dmagna000594-T1	GO:0004745,GO:0001917,GO:0042572,GO:0052650,GO:0016020,GO:0110095,GO:0098827,GO:0007601,GO:0102354,GO:0005515,GO:0071944,GO:0045494
Dmagna000594-T2	GO:0004745,GO:0001917,GO:0042572,GO:0052650,GO:0098590,GO:0005789,GO:0110095,GO:0007601,GO:0102354,GO:0005515,GO:0045494
Dmagna000597-T1	GO:0016887,GO:0016558,GO:0031903,GO:0005777,GO:0005829,GO:0005524,GO:0004930,GO:0007186
Dmagna000599-T1	GO:0016887,GO:0005524
Dmagna000600-T1	GO:0031146
Dmagna000601-T1	GO:0006310,GO:0005634,GO:0005524,GO:0006281,GO:0000785,GO:1904949,GO:0070013,GO:0005549,GO:0000104,GO:0009055,GO:0045281,GO:0046872,GO:0006355,GO:0006099,GO:0022900
Dmagna000602-T1	GO:0005789,GO:0030674
Dmagna000603-T1	GO:0004672,GO:0006468,GO:0005524
Dmagna000604-T1	GO:0006261,GO:0005694,GO:0005634,GO:0000727,GO:0032993,GO:0070013
Dmagna000605-T1	GO:0032482,GO:0003925,GO:0005768,GO:0005525,GO:0030100,GO:0005886,GO:0043025,GO:0015031,GO:0045202,GO:0007299,GO:0005515,GO:0016192
Dmagna000606-T1	GO:0022857,GO:0055085,GO:0016020
Dmagna000607-T1	GO:0010466,GO:0004867
Dmagna000608-T1	GO:0046872,GO:0045944,GO:0005634,GO:0140297,GO:0003713
Dmagna000609-T1	GO:0005777,GO:0010181,GO:0046296,GO:0016491,GO:0001561,GO:0031907
Dmagna000610-T1	GO:0005730,GO:0006364,GO:0003723,GO:0003677,GO:0000178,GO:0005737,GO:0010468
Dmagna000611-T1	GO:0008168,GO:0032259,GO:0005737,GO:0140096
Dmagna000612-T1	GO:0070652,GO:0051225,GO:0005819,GO:0005874,GO:0051301,GO:0005737
Dmagna000613-T1	GO:0048040,GO:0033320,GO:0016020,GO:0070403,GO:0005737,GO:0042732
Dmagna000614-T1	GO:0015385,GO:0006885,GO:0010008,GO:0035725
Dmagna000622-T1	GO:0016020
Dmagna000623-T1	GO:0006814,GO:0015385,GO:0055037,GO:0055085,GO:0006885,GO:0015386,GO:0016020,GO:0071944,GO:0030003,GO:0098657,GO:0006813
Dmagna000623-T2	GO:0006814,GO:0015385,GO:0016020,GO:0055085,GO:0006885
Dmagna000625-T1	GO:0016020
Dmagna000628-T1	GO:0034464,GO:0060271,GO:0036064,GO:0005930,GO:0043005,GO:0046907,GO:0008104,GO:0016020
Dmagna000631-T1	GO:0046785,GO:0015631,GO:0031594,GO:0043025,GO:0030424,GO:0005874,GO:0001578,GO:0008582,GO:0098793,GO:0005737,GO:0032273
Dmagna000636-T1	GO:0015293,GO:0008643,GO:0016020,GO:0055085
Dmagna000637-T1	GO:0046872
Dmagna000639-T1	GO:0009975,GO:0009190,GO:0016020,GO:0016849,GO:0071944,GO:0035556,GO:0001653,GO:0046068,GO:0009152,GO:0007168
Dmagna000640-T1	GO:0016020
Dmagna000641-T1	GO:0005783,GO:0005576,GO:0005886
Dmagna000642-T1	GO:0000467,GO:0000176,GO:0000175,GO:0000166,GO:0003676,GO:0005730,GO:0046872,GO:0071040,GO:0071036,GO:0071037,GO:0071039,GO:0071044,GO:0071051,GO:0071035,GO:0071038
Dmagna000644-T1	GO:0003873,GO:0006003,GO:0005829,GO:0004331,GO:0006000,GO:0046835,GO:0005524
Dmagna000646-T1	GO:0000977,GO:0006357,GO:0005634,GO:0000981
Dmagna000648-T1	GO:0003921,GO:0006177,GO:0005524,GO:0008795,GO:0006541
Dmagna000651-T1	GO:0042302,GO:0062129
Dmagna000652-T1	GO:0004784,GO:0019430,GO:0005507
Dmagna000653-T1	GO:0005681,GO:0006397,GO:0003729,GO:0000932,GO:0033962,GO:0034063
Dmagna000654-T1	GO:0020037,GO:0005743,GO:0022900,GO:0009055,GO:0046872,GO:0070469
Dmagna000655-T1	GO:0005730,GO:0000462,GO:0032040,GO:0016020
Dmagna000656-T1	GO:0005747,GO:0006120
Dmagna000657-T1	GO:0030719,GO:0005737,GO:0007283
Dmagna000658-T1	GO:0016020
Dmagna000663-T1	GO:0016705,GO:0005789,GO:0004497,GO:0005506,GO:0020037
Dmagna000664-T1	GO:0016705,GO:0005789,GO:0004497,GO:0005506,GO:0020037
Dmagna000665-T1	GO:0005654,GO:0008380,GO:0003723,GO:0006397,GO:1990904
Dmagna000666-T1	GO:0003924,GO:0016020,GO:0005525,GO:0005515
Dmagna000666-T2	GO:0003924,GO:0016020,GO:0005525,GO:0005515
Dmagna000671-T1	GO:0000285,GO:0046854,GO:0010008,GO:0005524,GO:0035556,GO:0046872,GO:0016310
Dmagna000672-T1	GO:0006623,GO:0030897,GO:0046872,GO:0005768,GO:0034058
Dmagna000673-T1	GO:0016298,GO:0005576,GO:0006629,GO:0052689,GO:0016020,GO:1901575
Dmagna000677-T1	GO:0006357,GO:0043565,GO:0005634,GO:0003700
Dmagna000678-T1	GO:0005777,GO:0007031,GO:0033328,GO:0031903,GO:0051117,GO:0140597,GO:0015919,GO:1900131,GO:0006612,GO:0005654,GO:0072594,GO:0005829,GO:0032991,GO:0050821,GO:0061077,GO:0048285,GO:0044091
Dmagna000681-T1	GO:0000977,GO:0051173,GO:0005737,GO:0010604,GO:0006357,GO:0048468,GO:0003700,GO:0048731,GO:0009605
Dmagna000682-T1	GO:0009653,GO:0016020,GO:0030154,GO:0007155
Dmagna000682-T2	GO:0009653,GO:0016020,GO:0050839,GO:0030154,GO:0005911,GO:0007155
Dmagna000716-T1	GO:0016020,GO:0050839,GO:0098609,GO:0005911
Dmagna000717-T1	GO:0043504,GO:0008297,GO:0005739
Dmagna000719-T1	GO:0005085,GO:0005737,GO:0006508
Dmagna000725-T1	GO:0005085,GO:0005737
Dmagna000729-T1	GO:0003921,GO:0006177,GO:0005524,GO:0016740
Dmagna000732-T1	GO:0008528,GO:0007186,GO:0005886
Dmagna000733-T1	GO:0004930,GO:0007186,GO:0016020
Dmagna000734-T1	GO:0007034,GO:0000815,GO:0005771,GO:0032509,GO:0015031
Dmagna000735-T1	GO:0007165,GO:0001664,GO:0005737,GO:0002031
Dmagna000737-T1	GO:0016020
Dmagna000737-T2	GO:0016020
Dmagna000746-T1	GO:0106435
Dmagna000752-T1	GO:0016020
Dmagna000755-T1	GO:0042043,GO:0016020,GO:0007155,GO:0045202,GO:0071944
Dmagna000762-T1	GO:0016020
Dmagna000764-T1	GO:0016020
Dmagna000772-T1	GO:0005216,GO:0034220,GO:0016020,GO:0006813,GO:0098662,GO:0022832,GO:0015079
Dmagna000776-T1	GO:0052918,GO:0006486,GO:0005789,GO:0052926,GO:0070042,GO:0070475
Dmagna000777-T1	GO:0016592,GO:0003712,GO:0006357,GO:0006351
Dmagna000779-T1	GO:0005634,GO:1990904
Dmagna000780-T1	GO:0005886,GO:0008381,GO:0034220
Dmagna000781-T1	GO:0005634,GO:0016874,GO:0070535,GO:0046872,GO:0070936,GO:0042393,GO:0035861,GO:0006302,GO:0061630,GO:0000151,GO:0006511,GO:0005829
Dmagna000784-T1	GO:0006352,GO:0000428,GO:0003676,GO:0031369,GO:0005634,GO:0003899,GO:0070013,GO:0000932,GO:0060213,GO:0000291,GO:0045948,GO:0006366
Dmagna000785-T1	GO:0016020
Dmagna000786-T1	GO:0006325,GO:0005634
Dmagna000790-T1	GO:0016042,GO:0016787,GO:0005737,GO:0042803,GO:0046982,GO:0007283
Dmagna000796-T1	GO:0017062,GO:0005739,GO:0033108,GO:0005777,GO:0019866
Dmagna000797-T1	GO:0003923,GO:0016255,GO:0042765,GO:0008061,GO:0006508,GO:0005576
Dmagna000798-T1	GO:0005216,GO:0034220,GO:0016020,GO:0008303,GO:0140534,GO:0003923,GO:0016255,GO:0098827,GO:0030553,GO:0022834,GO:1990351,GO:0044877,GO:0071944,GO:0006508,GO:0008324,GO:0006812
Dmagna000799-T1	GO:0016853,GO:0018171,GO:0005783,GO:0140096,GO:0016020
Dmagna000800-T1	GO:0016020
Dmagna000800-T2	GO:0016020
Dmagna000801-T1	GO:0016020
Dmagna000802-T1	GO:0060271,GO:0008017,GO:0005929,GO:0005874,GO:0016020
Dmagna000803-T1	GO:0004674,GO:0042254,GO:0005737,GO:0030688,GO:0016310,GO:0005524,GO:0060252,GO:0005634,GO:0106310,GO:0016787,GO:0046872,GO:0016072,GO:0034470,GO:0036211
Dmagna000804-T1	GO:0016020
Dmagna000805-T1	GO:0006914,GO:0016020
Dmagna000806-T1	GO:0007224,GO:0016020,GO:0022857,GO:0005102,GO:0006810
Dmagna000806-T2	GO:0007224,GO:0016020,GO:0022857,GO:0005102,GO:0006810
Dmagna000807-T1	GO:0006986,GO:0016020,GO:0031625,GO:0030433
Dmagna000808-T1	GO:0034707,GO:0005254,GO:1902476,GO:0005886
Dmagna000810-T1	GO:0016020,GO:0003714,GO:0045892,GO:0003924,GO:0005525
Dmagna000813-T1	GO:0003824
Dmagna000813-T2	GO:0003824
Dmagna000815-T1	GO:0035091,GO:0015031,GO:0000407,GO:0005769,GO:0097153,GO:0034727,GO:0061709,GO:0032456,GO:0000422,GO:0001889,GO:0043066,GO:0006915
Dmagna000816-T1	GO:0016567,GO:0080008
Dmagna000816-T2	GO:0016567,GO:0080008
Dmagna000817-T1	GO:0005730,GO:0042254,GO:0016072,GO:0034470,GO:0030687,GO:0034399,GO:0016020
Dmagna000818-T1	GO:0003743,GO:0006413,GO:0016281,GO:0005845,GO:0003723,GO:0006417
Dmagna000819-T1	GO:0016020
Dmagna000821-T1	GO:0003924,GO:0007165,GO:0016020,GO:0005525,GO:0071944,GO:0019003,GO:0098772,GO:0004767
Dmagna000823-T1	GO:0003723,GO:0060255,GO:0005737
Dmagna000833-T1	GO:0016887,GO:0005524
Dmagna000834-T1	GO:0005179,GO:0005576,GO:0007165
Dmagna000835-T1	GO:0016459,GO:0051015,GO:0030050,GO:0003774,GO:0005524,GO:0005737,GO:0007015,GO:0097708,GO:0006897,GO:0016020,GO:0016787
Dmagna000837-T1	GO:0003824,GO:0043231
Dmagna000838-T1	GO:0016462,GO:0043647,GO:0005634,GO:0055088,GO:0042593,GO:0005737,GO:0042594,GO:1901909,GO:1901907,GO:1901910,GO:0009154
Dmagna000840-T1	GO:0005267,GO:0071805,GO:0016020,GO:0030322,GO:0022840
Dmagna000843-T1	GO:0005267,GO:0071805,GO:0031012,GO:0016020,GO:0030198,GO:0050839,GO:0007155
Dmagna000843-T2	GO:0005267,GO:0071805,GO:0031012,GO:0016020,GO:0030198,GO:0050839,GO:0007155
Dmagna000844-T1	GO:0000347,GO:0006406,GO:0003729,GO:0016491,GO:0000346,GO:0006397
Dmagna000845-T1	GO:0005125,GO:0005576,GO:0007165
Dmagna000846-T1	GO:1990904,GO:0003735,GO:0006412,GO:0005840,GO:0017022,GO:0070180,GO:0005829
Dmagna000852-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067,GO:0030182
Dmagna000855-T1	GO:0000981,GO:0006357,GO:0005634,GO:0007399,GO:0030154,GO:0003677,GO:0016020,GO:0001067,GO:0016787
Dmagna000858-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067,GO:0030182
Dmagna000860-T1	GO:0016020
Dmagna000861-T1	GO:0032040,GO:0006364,GO:0005730
Dmagna000865-T1	GO:0004843,GO:0016579,GO:0006511
Dmagna000866-T1	GO:0051377,GO:0006506,GO:0005789
Dmagna000868-T1	GO:0004176,GO:0006508,GO:0009368,GO:0004252,GO:0016020,GO:0051117,GO:0030163
Dmagna000869-T1	GO:0046872,GO:0106064,GO:0016829,GO:0006107
Dmagna000870-T1	GO:0005739,GO:0008270,GO:0016491
Dmagna000871-T1	GO:0070681,GO:0030956,GO:0050567,GO:0032543,GO:0005739,GO:0005524,GO:0016740,GO:0031647
Dmagna000872-T1	GO:0032549,GO:0000428,GO:0006351,GO:0003899,GO:0003677,GO:0140513,GO:0046872
Dmagna000874-T1	GO:0042302,GO:0062129
Dmagna000875-T1	GO:0003743,GO:0006413,GO:0005850,GO:0000049,GO:0003924,GO:0005525,GO:0002181,GO:0022618
Dmagna000879-T1	GO:0007165,GO:0016020,GO:0046790,GO:0005030,GO:0031012,GO:0005615,GO:0004888,GO:0040011,GO:0009986,GO:0009597,GO:0002225,GO:0050688,GO:0010508,GO:0071363,GO:0007409,GO:0045087,GO:0051607,GO:0042221
Dmagna000887-T1	GO:0016020
Dmagna000893-T1	GO:0034453,GO:0005815
Dmagna000894-T1	GO:0016616,GO:0005737
Dmagna000896-T1	GO:0007165,GO:0016020,GO:0040011,GO:0071944
Dmagna000899-T1	GO:0050909,GO:0043025,GO:0030425,GO:0030424,GO:0008049,GO:0005886,GO:0007635
Dmagna000900-T1	GO:0046872
Dmagna000901-T1	GO:0003700,GO:0005634,GO:0006355,GO:0003677,GO:0005667,GO:0001067,GO:0050896
Dmagna000905-T1	GO:0008061,GO:0005576,GO:0006508,GO:0004222,GO:0008270
Dmagna000906-T1	GO:0004930,GO:0007186,GO:0005886,GO:0008066,GO:0051966,GO:0007215
Dmagna000907-T1	GO:1904684,GO:0008191
Dmagna000908-T1	GO:0016035
Dmagna000912-T1	GO:0016020
Dmagna000927-T1	GO:0004114,GO:0009966,GO:0016020,GO:0007165,GO:0046872
Dmagna000928-T1	GO:0004177,GO:0006508,GO:0005737,GO:0043171,GO:0008237,GO:0008270,GO:0042277
Dmagna000929-T1	GO:0015267,GO:0055085,GO:0016323,GO:0015168,GO:0006833,GO:0005372,GO:0015850,GO:0008643,GO:0015204,GO:0015840
Dmagna000930-T1	GO:0008061,GO:0005576
Dmagna000932-T1	GO:0005992,GO:0003825,GO:0005946,GO:0016533,GO:0004805,GO:0016020,GO:0061575,GO:0070413
Dmagna000934-T1	GO:0016020
Dmagna000935-T1	GO:0005681,GO:0006397
Dmagna000938-T1	GO:0016020
Dmagna000940-T1	GO:0019563,GO:0004370,GO:0005739,GO:0008745,GO:0016020,GO:0008270,GO:0016310,GO:0006641,GO:0046167,GO:0009253,GO:0002376
Dmagna000941-T1	GO:0050821,GO:0043066
Dmagna000942-T1	GO:0004177,GO:0006508,GO:0016020,GO:0005737,GO:0008237,GO:0008270,GO:0043171,GO:0042277
Dmagna000943-T1	GO:0000413,GO:0003755,GO:0006457
Dmagna000944-T1	GO:0019843,GO:1990904,GO:0006412,GO:0003735,GO:0005840,GO:0005759,GO:0098798,GO:0140053
Dmagna000945-T1	GO:0004364,GO:0045087,GO:0005654,GO:0006692,GO:0005829,GO:0004667,GO:0042803,GO:0005509,GO:0000287
Dmagna000947-T1	GO:0033148,GO:0030331,GO:0044666,GO:1902808
Dmagna000948-T1	GO:0005856,GO:0046872,GO:0005925,GO:0005737
Dmagna000948-T2	GO:0005856,GO:0046872,GO:0005925,GO:0005737
Dmagna000948-T3	GO:0005856,GO:0046872,GO:0005925,GO:0005737
Dmagna000948-T4	GO:0005856,GO:0046872,GO:0005925,GO:0005737
Dmagna000949-T1	GO:0042981,GO:0008270,GO:0005737,GO:0007165,GO:0046330,GO:0070534,GO:0071356,GO:0043122
Dmagna000949-T2	GO:0042981,GO:0008270,GO:0005737,GO:0007165,GO:0046330,GO:0070534,GO:0071356,GO:0043122
Dmagna000950-T1	GO:0015276,GO:0034220,GO:0016020,GO:0038023
Dmagna000952-T1	GO:0016757
Dmagna000953-T1	GO:0016020
Dmagna000954-T1	GO:0016020
Dmagna000955-T1	GO:0016020
Dmagna000957-T1	GO:0016020
Dmagna000958-T1	GO:0004402,GO:0016573,GO:0016020
Dmagna000959-T1	GO:0016020
Dmagna000962-T1	GO:0030968,GO:0004521,GO:1990604,GO:0004674,GO:0090502,GO:0051082,GO:0005524,GO:0070059,GO:0006397
Dmagna000971-T1	GO:0016020
Dmagna000973-T1	GO:0031297,GO:0005694,GO:0005634,GO:0000724,GO:0006325
Dmagna000974-T1	GO:0022857,GO:0055085,GO:0016020,GO:0071944,GO:0008292,GO:0015871,GO:0006814,GO:0006865
Dmagna000996-T1	GO:0046983
Dmagna000997-T1	GO:0032543,GO:0005739,GO:0003735,GO:0005840,GO:0070013,GO:1990904
Dmagna001002-T1	GO:0042302,GO:0062129
Dmagna001003-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna001005-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna001005-T2	GO:0042302,GO:0062129,GO:0016020,GO:0016020
Dmagna001007-T1	GO:0042302,GO:0062129
Dmagna001008-T1	GO:0042302,GO:0062129
Dmagna001009-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna001010-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna001011-T1	GO:0042302,GO:0062129,GO:0016020
Dmagna001013-T1	GO:0016020
